lat,lon,custo,nome
-22.981153,-43.199875,343.0,Quarto inteiro com banheiro em Ipanema
-22.9344811,-43.1804911,228.0,A melhor localização do Rio
-22.96721,-43.38511,280.0,Flat  lindo na Barra da tijuca
-22.963678,-43.176495,266.0,Apto Copacabana Aconchegante
-22.93988,-43.17814,343.0,"Suíte pequena Flamengo, 3min de Copacabana (metrô)"
-22.9225,-43.19019,269.0,Quarto em charmoso casarão em Santa Teresa
-22.97582,-43.19004,256.0,Quarto de casal aconchegante em Copacabana
-22.98645,-43.19285,597.0,Flat Copa Ipanema
-22.96962,-43.18304,337.0,Vista praia Copacabana
-22.920719,-43.178802,180.0,Studio na Glória - Rio de Janeiro
-22.96318,-43.1697,664.0,Beautiful and cool apartment - Leme/Copacabana
-22.9639,-43.17884,383.0,Apartamento aconchegante com sacada
-22.930387,-43.179428,320.0,Stunning & Luxurious Apt. in Largo do Machado #2
-22.9647356,-43.1779513,235.0,Apartamento econômico com sacada.
-22.97776,-43.189083,1000.0,Apartamento Av. Atlântica!
-22.97787,-43.19166,280.0,Posto 5. A uma quadra da praia. Vista lateral
-22.983446,-43.217766,1076.0,Renovated apartment in the heart of Leblon
-22.970749,-43.491474,486.0,Casa do paraíso verde
-22.983646,-43.211128,914.0,Charmoso apartamento no melhor ponto de Ipanema
-22.93463,-43.18284,343.0,Apartamento com Varanda e Vista Cristo Redentor
-22.96675,-43.1808,200.0,Kitnet para casal a uma quadra da praia de copa
-22.96467096006056,-43.17970342934132,269.0,Aconchegante apto vista mar em Copacabana.
-22.92005,-43.18062,70.0,Um quarto em casa tranquila e muito bem localizada
-22.984066613731844,-43.19056801651613,9500.0,"|COPACABANA| POSTO 6, VISTA PANORÂMICA, 3 QUARTOS"
-22.98379,-43.19313,250.0,Apartamento Copacabana
-22.984811782836918,-43.19895935058594,279.0,Bedroom Living room 1 minute walk to Ipanema Beach
-23.00954,-43.35495,498.0,Flat fantastico frente praia e piscina encantadora
-22.91376,-43.18188,300.0,Loft  arcos da lapa!
-23.00359,-43.62908,343.0,Apto 2 quartos mobiliado com 60m2!
-22.92368,-43.18858,1138.0,WOW Art & Food B&B - Group Suite
-22.99336,-43.45041,195.0,Entre o mar e as montanhas.
-22.93779,-43.35625,380.0,Suíte 2 aconchegante com ampla estrutura de clube
-22.97486,-43.1906,2750.0,Copacabana Ocean Paradise Bom Bonito Central
-22.954777,-43.339149,238.0,"Excelentes Lofts,"
-22.98365,-43.19111,224.0,Penthouse Loft near the beach of Posto 6 de Copa
-23.02944,-43.47514,209.0,Apartamento Terracota - 2 quartos vista incrível!
-22.98569,-43.20834,467.0,MC FLATS IPANEMA BEACH STAR - SUÍTE CONJUGADA 106A
-22.98386,-43.19651,279.0,Ipanema Sunset 406
-23.02383,-43.48429,132.0,"Suíte ampla para casal, até 4 hóspedes _ Recreio"
-22.96579,-43.39033,792.0,Apto Exclusivo e Confortável Carnaval Rio/Barra
-22.98254,-43.20306,530.0,Ipanema Pax Flat 33
-22.98128,-43.19662,2312.0,3 Modern private ensuite Lofts in Ipanema Hills
-22.9804,-43.19547,343.0,Alloggio incantevole!Stanza per single o coppie
-22.98352,-43.21721,250.0,"Spacious DB Room AC , TV , Christ's view at Leblon"
-22.96687,-43.28289,343.0,"LUXOBRASIL #RJ27 Casa para Eventos no Alto da Boa Vista Eventos, Fotos e Publicidade"
-22.98617,-43.19963,643.0,Flat no coração de Ipanema
-22.965467,-43.186954,280.0,Comfortable loft in Copacabana
-22.96681,-43.18255,185.0,Seu lar em Copacabana!
-22.96185,-43.17111,159.0,Loft encantador na praia
-22.90951,-43.17817,343.0,Studio confortável no Centro do Rio
-23.00157,-43.32899,393.0,Lady Gaga é aqui na Barra
-22.91591,-43.20654,81.0,Comfy Double  Espaço in Estácio Center of it all!
-22.9179,-43.20698,102.0,Comfy Family Espaço in Estácio Center of it all!
-22.91751,-43.20673,78.0,Comfy Private Espaço in Estácio Center of it all!
-23.00927,-43.43184,139.0,"Quarto lado praia, 6km Riocentro,  Arena e PqOlimp"
-22.966928,-43.187908,250.0,"LOFT reformado Copacabana, junto a praia e Metrô."
-22.96941,-43.32452,240.0,Casa de hospedagem adorável em condomínio
-22.98214,-43.19093,343.0,"Posto 6 Copanema (Copacabana, Arpoador e Ipanema)"
-22.935955,-43.175072,149.0,Quarto privativo no Flamengo. Apto compartilhado.
-22.93053784066093,-43.17550376057625,277.0,Charmoso loft recém reformado
-22.8874,-43.28603,1013.0,Casa Agradável com Piscina
-22.96411,-43.17893,170.0,"Praiana Home, duas quadras da praia de Copacabana"
-23.023672,-43.489185,277.0,"Seu Apt, no melhor lugar do Recreio"
-22.98456,-43.21075,343.0,Tabas | Lindo ap com 2suites em Ipanema | IP0021
-22.963612,-43.171837,360.0,APARTAMENTO LEME à 100m da praia
-22.986544,-43.192989,777.0,Cobertura nas praias de Ipanema e Copacabana.
-22.981527,-43.189816,814.0,Encantador Apto frente mar de Copacabana
-22.98589,-43.22652,532.0,Studio da Monica
-22.96306,-43.177,907.0,Apartamento acolhedor em área nobre de Copacabana
-22.96842,-43.18304,343.0,Um espaço agradável pra você e sua família.
-23.02763,-43.47636,343.0,Beautiful Privet apartment.Free parking.
-22.949663,-43.18153,225.0,Cartão Postal   Botafogo  apartamento aconchegante
-23.03203,-43.48443,450.0,Apartamento em Cond .frente para o mar e montanha
-22.97456,-43.41545,223.0,Studio aconchegante a 3 min do RioCentro.
-22.98352,-43.19343,700.0,Apartamento 3 Quartos Copacabana / Ipanema RP10
-23.0287,-43.49783,343.0,Apt. completo aconchegante ao lado da praia!
-22.9812,-43.18987,261.0,Apartamento Encantador em Copacabana
-22.982376,-43.2019,500.0,Apartamento silencioso - Ipanema
-22.955645042413952,-43.33970020263856,238.0,"Aconchegante loft, privacidade e tranquilidade."
-22.987881,-43.315311,414.0,"🍃CASA DA FLORESTA🍃piscina,🛖oca e 🩰sala de ballet"
-22.971138,-43.187084,250.0,Apartamento encantador em COPACABANA
-22.807077,-43.199478,1863.0,High-Standard House in a Prime Location Near GIG
-22.93737,-43.194042,172.0,"Rare, lovely & calm bedroom loft, near Corcovado."
-22.983957,-43.19022,267.0,Beautiful apartment in post 6 Copacabana
-22.972038,-43.18507,550.0,Apartamento encantador na orla de copacabana!
-22.95158,-43.38407,296.0,Quarto 4 noites para Rock in Rio até 3 pessoas
-22.98112678527832,-43.21068954467773,343.0,Apartamento maravilhoso no coração de Ipanema!
-23.01563,-43.29608,18095.0,Rio005 - Contemporary mansion in Joá with an ocean
-22.94264,-43.19155,319.0,Aos pés do Cristo Redentor -  Apt em Laranjeiras
-22.91491,-43.18382,100.0,Promoção Sem.Santa Lolita House apt confortável
-22.96787,-43.17953,245.0,Estúdio Aconchegante vista Mar
-22.97116,-43.18589,254.0,Tropical apê Copacabana
-22.912836,-43.234886,302.0,Apartamento MaraCamarote
-22.95024,-43.18113,343.0,Apto endereco errado
-22.96872,-43.3983,200.0,Apartamento RioCentro/Parque Olímpico/FarmasiArena
-22.966091,-43.397236,266.0,"Flat com piscina, próximo à praia da Barra."
-22.965979,-43.188564,857.0,Quarto em Copacabana
-22.96081,-43.17386,287.0,Modern 2 bedrooms in Leme for 4 people
-22.938,-43.35662,380.0,Suíte 6 aconchegante com ampla estrutura de clube
-22.9694972388209,-43.18443973606435,288.0,The Redeemer
-22.9527,-43.38865,139.0,"Kitnet próximo Jeunesse Arena,Projac,Rio centro"
-22.98525,-43.21509,1500.0,Exclusivo e único - 3min praia - Ipanema/Leblon
-22.9559,-43.33847,238.0,"Loft tranquilo, com quintal e estacionamento"
-22.93134,-43.33723,450.0,Linda casa em condomínio privativo na Freguesia
-22.95502,-43.34014,280.0,"Loft aconchegante,privacidade e tranquilidade"
-22.983519,-43.216053,629.0,Leblon beach- apartament fully furnished
-22.97732,-43.18871,330.0,Suíte espaçosa situada no coraçao de Copacabana
-22.985369,-43.227119,714.0,Sua casa no Leblon!
-23.0142,-43.298923,1750.0,Dream Rio Beachfront PENTHOUSE❤️Breathtaking Views
-22.89764,-43.18178,165.0,Apartamento no bucólico Morro da Conceição
-22.98394,-43.212395,780.0,Apartamento 3 quartos Ipanema RP52
-22.985363,-43.191475,90.0,Single Room2 on the Copacabana Beach block Rock in
-22.98008,-43.19029,1261.0,CurtaCopacabana: Dream apartment w/ an ocean view
-22.96783,-43.18061,350.0,Apartamento em Copacabana
-22.927126,-43.173809,250.0,Apartamento Aconchegante em Praia do Flamengo
-23.02066918519361,-43.47127420842957,276.0,"Apto bem localizado e aconchegante, no Recreio"
-22.97374591908913,-43.19232814996979,646.0,Tabas | Lindo apto 3 quartos Copacabana | CP0007
-22.9699206,-43.1879862,343.0,In the heart of Copacabana
-22.9618,-43.39875,343.0,Flat encantador com piscina
-22.98086,-43.19631,150.0,Quarto silencioso em apartamento charmoso
-22.983241119374764,-43.19654007053524,379.0,"9 BEDS * BEDROOm * Ipanema, Copacabana, Leblon"
-22.96123,-43.17749,222.0,Copacabana rua tranquila e arborizada perto de tudo Posto 2
-23.00545,-43.34184,225.0,Lindo Flat Vista Mar Barra da Tijuca
-22.9853,-43.22615,1226.0,"Leblon, prime location!"
-22.98235,-43.20551,250.0,Suíte espaçosa no coração de Ipanema
-22.93182,-43.17885,570.0,Beautiful Apartment in Flamengo / RJ
-22.930796,-43.233124,343.0,Florença Residences | No coração da Tijuca!
-23.028511,-43.474846,139.0,Conjugado Recreio a cinco minutos andando praia.
-22.983456,-43.191063,394.0,"Copa Sunset - 2 Quartos a 100m da praia, 5 pessoas"
-22.96783,-43.18283,492.0,Familia um bem maior
-22.97933,-43.19157,251.0,Apartamento a uma quadra da praia de Copacabana
-22.900982,-43.192612,343.0,Quarto com entrada privativa em ambiente familiar.
-22.95118522644043,-43.17564392089844,509.0,Rio@de@janeiro! Botafogo@Copacabana@Sol
-22.92976,-43.23185,232.0,Tranquilidade e Paz no Coração da Tijuca
-22.97511,-43.18793,343.0,Copacabana a 2 quadras da praia
-22.96245,-43.17561,325.0,Loft Copacabana: Novo Reformado.
-22.9381,-43.35623,380.0,Suíte 3 aconchegante com estrutura de clube
-22.96286,-43.17548,343.0,Room in a two bedroom flat in Copacabana
-22.9857,-43.22746,614.0,Tabas | Lindíssimo apto no Leblon - RJ | LB0029
-22.96998,-43.20446,946.0,Tabas - Lindo apê 4 quartos na Lagoa RJ - LG0001
-22.96244,-43.211277,315.0,Apartamento aconchegante na Lagoa
-22.96775,-43.18201,343.0,Apto Grande - Quadra da Praia
-22.9981618,-43.6393304,265.0,Casa Dona Eugênia
-22.94392,-43.33885,65.0,Mulheres Suíte WC privativo wifi piscina academia
-23.031309,-43.480286,850.0,Newly renovated 2 bedroom beachfront apartment
-22.975079,-43.19175,1071.0,Apartamento Grande em Copacabana
-22.91583,-43.18578,190.0,Apartamento quarto e sala aconchegante na Lapa
-23.01012306145983,-43.31526830792427,1343.0,"Amplo, aconchegante e silencioso"
-22.945077896118164,-43.18266677856445,152.0,Apt confortável e tranquilo na Praia de Botafogo
-23.01376,-43.44833,447.0,Fulô Recreio - Charmoso espaço com churrasqueira
-22.96736,-43.18388,373.0,Quarto suíte Copacabana
-22.96955,-43.36778,270.0,Condomínio luxuoso com piscina Barra da Tijuca
-22.97965812683105,-43.191184997558594,394.0,Copacabana | apartamento a 400 metros da praia
-23.014032,-43.310978,600.0,Apartamento beira-mar Barra da Tijuca
-22.965942103177102,-43.39731127659009,270.0,Melhor da Barra Olímpica
-23.028706,-43.480331,343.0,"Office Home Room, Exclusive 11m2 150 m from theSea"
-22.954268,-43.339161,238.0,"Apartamento aconchegante, próximo ao ParkShopping"
-22.91968,-43.18001,140.0,Casa silenciosa com quintal e varanda em Santa
-23.01151,-43.29214,8455.0,"LUXURY VILLA, 6 BEDROOMS, ELEVATOR, SEA VIEW"
-22.97281,-43.3945,1900.0,"BARRA!Frente ao parque olímpico!
Apt. Excelente!!!"
-22.9827,-43.19985,540.0,"LINDISSIMO IPANEMA, 2 SUÍTES"
-22.93598,-43.20461,15266.0,Rio093 - Villa with beautiful view in Santa Tereza
-22.919542,-43.186947,174.0,"Casa Triunfo, private room, grey."
-22.97617,-43.19223,234.0,Modern apartment in Copacabana | BR 737/504
-23.0277,-43.480648,260.0,RecreioStylish Room bathroom Exclusive WI-FI.Sea!
-22.98522,-43.30652,5900.0,"Moderna Mansão 5 Suítes, Elevador, Sauna, Piscina!"
-23.01083,-43.35617,460.0,Flat Vista marVarandas da barra sol da manhã1106
-22.984305811109007,-43.19204071726876,180.0,Hermoso cuarto en la mejor zona de Rio de Janeiro
-22.98592,-43.3049,6831.0,"Perfeita Mansão Moderna, Disp Carnaval, 5 ST!"
-23.009878,-43.355621,450.0,"FLAT Pé na areia, água de coco varandasdabarra 02"
-22.94078,-43.17332,229.0,(A) Quarto em maravilhoso ap visual deslumbrante
-22.96734,-43.18568,350.0,Um quarto com privacidade
-22.8357,-43.31579,65.0,Preço promocionais p empresas capacidade 8 pessoas
-22.9813,-43.19878,400.0,"É Ipanema, próximo à Farme de Amoedo"
-22.91988244920317,-43.22050950480696,132.0,Quartinho da São Fco Xavier
-22.961658,-43.17477,340.0,Flat com piscina no Real Residence Hotel
-22.96676,-43.17904,129.0,Spacious PRIVATE ROOM in Copacabana with AC UNIT
-22.98306,-43.21789,586.0,Flat Shopping Rio Design Leblon
-22.96991,-43.18748,225.0,Apartamento  coração de Copa 5 min a pé da praia
-22.961762211353893,-43.17501354217529,186.0,Recanto em Copa
-22.969655990600582,-43.36581802368164,318.0,ArthAbio´s Home - Olimpic Barra
-22.97781,-43.19115,477.0,"Apartamento aconchegante 
Moderno em Copacabana"
-22.958755,-43.193974,466.0,Moderno 3 quartos em condo com Piscina perto Lagoa
-23.01101,-43.35922,536.0,"Barra!!!Flat lindo com piscina!
Vista para o Mar!"
-22.97724,-43.19034,280.0,Apartamento lindo no melhor point de Copacabana
-22.964525,-43.174072,385.0,Ocean view just steps from the beach
-22.967697,-43.191135,266.0,Apto aconchegante com estacionamento interno.
-22.92094,-43.18193,4160.0,Classic mansion with private swimming pool in Rio
-22.92154,-43.21596,136.0,Condomínio encantador no coração da Tijuca
-22.97437,-43.18892,238.0,"Apartamento top, quadra da praia  de Copacabana"
-23.01356,-43.317,343.0,"FRENTE MAR, piscina, , Rio de Janeiro, Barra Tijuc"
-22.96449,-43.17435,450.0,[REF: 60] Sala e quarto para aluguel em Copacabana
-22.97117,-43.39006,3000.0,Apartamento próximo ao Parque Olímpico (RIR)
-22.96832,-43.17945,900.0,Avenida Atlântica - Vista privilegiada
-22.9707,-43.39099,900.0,Apartamento P. Olímpico (B. da Tijuca)
-22.97286,-43.19011,285.0,CopaLoft poucos metros da praia Copacabana posto 4
-22.93778,-43.35638,380.0,Suíte 4 aconchegante com ampla estrutura de clube
-22.9379,-43.35625,380.0,Suíte 5 aconchegante com ampla estrutura de clube
-23.00512,-43.45164,1800.0,"Casa com piscina, cond alto padrão, segurança 24h"
-22.968889,-43.388271,343.0,Studio 5 RiR Verano Stay c/ Café da Manhã Buffet
-22.92645,-43.23041,180.0,Quarto naTijuca(Praça Saens Pena)5 Minuts do Metrô
-22.983204154315032,-43.22339725494385,428.0,Apartamento com Garden e Jacuzzi Leblon Praia Rio
-22.97994,-43.18911,231.0,Studio 4
-22.9859453,-43.2085806,1499.0,Ipanema Sol Excellence II
-22.955294,-43.190102,407.0,Casa agradável de Vila - 3 quartos e Terraço
-22.9989,-43.37845,80.0,Sofá para os desesperados
-23.011369705200195,-43.32135391235352,470.0,Apto na barra com Vista Mar e Piscina
-22.927225,-43.192989,120.0,Rio Maravilha
-22.964592,-43.174267,343.0,Apt sea view a few steps from the beach
-22.8762,-43.26711,653.0,Apartamento Completo 2 quartos 1(Suíte) Cozinha.
-22.97636,-43.18915,1500.0,"[REF.148] Sala e Dois quartos, vista para o mar!"
-22.964012,-43.174892,400.0,[REF:49]Studio por temporada em copacabana
-22.98155,-43.2118,613.0,Elegance in Ipanema |Ideal for families | R201
-22.97654,-43.18949,796.0,2 minutes from Copacabana beach | A303
-22.9793647,-43.2262149,1637.0,Leblon with Private Pool Penthouse
-22.964247,-43.174328,366.0,"Edificio ALONE na quadra da praia, com terraço."
-22.97479,-43.41557,216.0,Flat moderno a 3 min do RioCentro.
-23.010458,-43.292858,810.0,Lindo e aconchegante apartamento na Joatinga
-22.96561,-43.17635,284.0,Studio  Copa Conforto - praia e homeoffice
-23.00145,-43.39377,540.0,Reserva Beach 1 Bed Flat
-22.93011,-43.18215,210.0,Apartamento encantador em Laranjeiras
-22.977604,-43.192089,977.0,Penthouse Private Pool 40 m2 huge Balcony - Sea
-22.967981,-43.182266,186.0,ESPETACULAR TEMPORADA EM COPACABANA
-22.91811,-43.20691,71.0,Quarto compartilhado 4 camas
-23.03052781070583,-43.475845909787,461.0,My Resort in Rio - Beachfront/sea view - RJ
-23.009321,-43.439186,300.0,Excelente duplex  recém reformado
-22.832514,-43.39764,78.0,Casa Privada em Condomínio
-23.00375,-43.34228,240.0,Excelente flat no Mediterrâneo!
-22.98347,-43.20111,700.0,Excelente Apart Hotel
-22.97146,-43.42322,356.0,"Clube Verdant,Próx Rio Centro,Pq Olímpico,Jeunesse"
-22.96505,-43.17429,285.0,"Apê pertíssimo do mar, silencioso, tudo acessível."
-22.972586,-43.393391,525.0,Apart mobiliado em cond em frente a Farmasi Arena
-22.98072,-43.21995,879.0,Linda vista 2ou3 quartos 3 banheiro Leblon 1701 S2
-22.97908,-43.21877,748.0,Fascinante Leblon 2 ou 3 quartos 3 banheiros 601 2
-22.9643,-43.17952,314.0,Loft com ótima localização
-22.92105,-43.22117,343.0,Is a nice Room with family house / only for women
-23.00259,-43.44681,200.0,Lindo apartamento no Recreio dos Bandeirantes
-22.913048,-43.213783,131.0,Apartamento/Kitinete 2 Tijuca/Praça da Bandeira
-22.966928,-43.187908,262.0,"LOFT reformado Copacabana, junto à Praia e Metrô"
-22.98664,-43.19153,400.0,"Apartamento para temporada em Copacabana, posto 6."
-23.01421,-43.30195,536.0,Ap todo mobiliado na praia da barra da Tijuca Rj.
-22.96303,-43.17379,350.0,House Copacabana
-23.019704,-43.488625,342.0,Flat luxo recreio até 4 pessoas
-22.96617,-43.18287,415.0,3 bedroom apartment for 8 people in Copa
-22.91714,-43.17849,250.0,"Apartamento aconchegante no coração da Glória, Rj"
-22.96661,-43.18588,290.0,Uma Família Feliz
-22.912735,-43.185345,343.0,Quarto grande privado no coração da Lapa
-23.00563,-43.34027,224.0,Lindo Flat Vista Mar Barra da Tijuca
-22.984304,-43.218884,649.0,"Lindo apto na Almirante Guilhem, Leblon  LB204A"
-22.966928,-43.187908,183.0,Apartamento mobiliado Copacabana
-22.910624,-43.176559,200.0,Apartamento encantador em centro e perto de tudo
-22.983519,-43.216053,686.0,Studio luxo mobiliado no melhor ponto do Leblon
-22.96694,-43.19068,399.0,Lovely and cozy apartment in Copacabana
-22.93331,-43.19462,218.0,O tesouro de Santa Teresa
-22.97989,-43.18997,179.0,Apartamento na quadra praia em Copacabana
-22.92633,-43.17452,343.0,Catete - 100m do metrô e Parque do Flamengo
-22.96478,-43.19333,331.0,"Linda suite, cama king size, muito confortável"
-22.977041,-43.193428,900.0,Lovely 2 bedrooms flat in Copacabana
-22.96799852166243,-43.18951356636504,177.0,"Piscina, saunas, academia, garagem  e floresta"
-22.93287,-43.19525,246.0,Acorde com o bondinho ao seus pés
-22.95618,-43.19726,162.0,O charme de Botafogo - Humaitá
-22.96472,-43.17472,227.0,Copacabana : nice apartment close to the beach
-22.96823,-43.18995,343.0,Apartamento no coração de Copacabana
-22.91054,-43.17213,1076.0,Casinha Pequenina
-23.005499,-43.329243,140.0,Quarto com infraestrutura com piscina e academia
-22.982233,-43.202122,543.0,Ipanema Posto 9 praia e Lagoa vista Cristo 76m2
-22.974918209774295,-43.191681610028425,206.0,"4BR: Apartamento espaçoso, próximo ao metrô"
-22.97458,-43.41365,221.0,Lindo apartamento em Jacarepaguá
-22.96705,-43.17814,598.0,"Chegou o Pé na Areia em Plena Praia de Copacabana, incrível apto de 2 e 3 Quartos, tudo novo e decorado, 50m da Praia, com cozinha e lavanderia completos"
-22.97358,-43.19182,343.0,Loft aconchegante no coraçao de Copacabana
-22.98346,-43.19265,109.0,Private room Beach between Arpoador and Copacabana
-22.9662624,-43.1811673,90.0,Aconchego a dois passos do paraíso!
-22.91727,-43.18218,287.0,Loft with private balcony and view of Sugar Loaf
-23.0098718,-43.3647994,202.0,Apart. de paz e tranquilidade com vista para o mar
-23.0093969,-43.3177404,250.0,Quarto / diária
-22.98467,-43.1917219,1000.0,Apartamento amplo de 110m2 no Posto 6 - Copacabana
-22.9161561,-43.1767784,149.0,Cobertura aconchegante com melhor vista da glória
-22.984323,-43.2277296,736.0,"Rua Dias Ferreira
a rua mais badalada do Leblon."
-22.97351,-43.18945,357.0,Copacabana Zen apartamento de 2qts a 200m da praia
-22.99477,-43.3829,6375.0,CASA BARRA DA TIJUCA - RIO DE JANEIRO - DEL LAGO
-22.96263,-43.17151,789.0,Apartamento Leme Beira Mar
-23.0226,-43.47781,1485.0,Apês Dose Dupla - Praia do Pontal - Recreio: 10+10
-22.9791033,-43.1914193,343.0,SUH Copacabana 13 Confort Posto 5
-23.01127,-43.33445,437.0,Apartamento localizado em frente praia da Barra
-23.0010393,-43.3918582,225.0,Flat Barra First
-22.99997,-43.39087,217.0,Flat Executivo
-23.00008,-43.39083,212.0,Flat com balsa para praia
-23.00047,-43.39116,214.0,Apart hotel na Barra
-22.98215,-43.19946,935.0,Spacious Ipanema Penthouse with Veranda & Patio
-22.98757,-43.19383,797.0,"LANÇAMENTO, APT com 2 SUÍTES, VISTA PRAIA ARPOADOR"
-23.06749277812908,-43.56513667301636,187.0,Cabana do Telegrafo
-23.00029,-43.43063,1350.0,Apartamento no Barra Sunday Resort
-22.96871,-43.3881,2000.0,Rock in Rio para ate 5 pessoas. Frente ao evento.
-22.992905,-43.2540285,343.0,Quarto aconchegante para casal em São Conrado
-22.95299,-43.1862,144.0,"Studio 19
Encantador em Botafogo"
-23.011894311658043,-43.32037700323605,429.0,Flat  Barra da Tijuca - na praia
-22.9623643,-43.1701564,550.0,apartamento na praia do leme RJ.PERTO  COPACABANA
-23.02301,-43.48933,134.0,"Aconchegante Suíte Cobertura, Vista Mar Montanha"
-23.0059961,-43.4830303,62.0,"Ap no coração do recreio, próx Rock in Rio"
-22.98362,-43.21174,399.0,Excelente apartamento para até 3 pessoas Ipanema
-22.97973,-43.20194,8500.0,APARTAMENTO FLET NO CONDOMINIO IPANEMA VILLE
-23.00251,-43.44024,750.0,Casa Bela do Recreio.
-22.98246101377632,-43.1898633018136,259.0,Praia Copacabana Studio completo cama ortopédica
-23.00265,-43.43948,447.0,Beleza da Praia.
-22.80482,-43.2058,199.0,Casa perto do Aeroporto e Universidade
-23.00865,-43.32825,597.0,Barramares com vista mar  BA602
-22.97329,-43.1867,560.0,Maravilhosa de Copa
-22.9649132,-43.1746027,937.0,Copacabana Av. Atlântica frente Mar Deslumbrante!
-23.02257,-43.45182,315.0,Apart.  a uma quadra da praia do Recreio P9. RJ-BR
-22.96353,-43.17387,257.0,Apartamento maravilhoso em Copacabana
-22.98146,-43.30588,1615.0,Linda casa em meio a natureza!!
-22.97859,-43.18986,248.0,Modern apartment in Copacabana | NSC 1017/505
-22.98321,-43.19754,611.0,Charming studio in Ipanema - lateral ocean view
-22.96551,-43.18015,300.0,Copacabana Studio
-22.9858323,-43.1994379,368.0,Loft moderno e encantador no coração de Ipanema
-22.96583,-43.40462,200.0,"Quarto c ar cond, banheiro e estacionamento 24hrs"
-22.9117116,-43.1785365,230.0,Guerrero My House
-22.9807362,-43.2342691,164.0,"Loft Canto da Gávea paz, tranquilidade e natureza"
-23.0097565,-43.3299232,500.0,Suíte Boutique Luxo com Vista da Praia
-23.01137,-43.32136,746.0,(A) MAR - Lindo apartamento em frente à praia
-23.0091,-43.43568399999999,343.0,Quartos em apartamento  Barra da tijuca
-22.98442829746892,-43.19693886381536,788.0,Tabas | Moderno apê 2 quartos em Ipanema | IP0029
-22.98467,-43.19596,98.0,In Ipanema 400 m from the beach. Good vibes!
-22.91581,-43.18478,160.0,"Estudio encantador centro, lapa!"
-23.0037,-43.34199,224.0,Lindo Flat Vista Mar Barra da Tijuca
-22.97071,-43.19036,243.0,TULIPA COPACABANA BEACH
-22.96843,-43.18146,160.0,"Copacabana praia, quarto para 2 hóspedes"
-22.969938,-43.185013,343.0,"Lovely room in Copacabana, 1 block from the beach"
-22.970709,-43.395481,520.0,Apartamento Barra da Tijuca  3 min do Rock In Rio
-22.984511156803936,-43.19904410489349,928.0,Ipanema Amazing 3quartos 120m2  novo lindo! 1vaga
-22.97459,-43.1896,251.0,Studio Mar de Copacabana
-22.98694,-43.19098,511.0,Great location in Ipanema |50m from the beach
-22.972965273955616,-43.18882763385773,166.0,"Copacabana: amplo, lindo, 2 quadras da praia"
-22.974953,-43.19294,271.0,Flat encantador com Piscina em Copacabana.
-22.96572,-43.21967,666.0,Tabas | Apê estiloso no Jardim Botânico | JB0002
-22.936035,-43.1754,343.0,Quarto de casal em ótimo apartamento na Zona Sul
-22.78932,-43.18489,76.0,Casa agradável
-22.93703974578545,-43.33589717745781,270.0,Loft encantador e aconchegante na Freguesia.
-22.985178,-43.204563,1073.0,Comfort 1 block from the beach and square/ up to 6
-22.98011809493934,-43.19067429389896,350.0,Apartamento copa P5
-22.97636,-43.41354,198.0,Flat Rio StayB /Riocentro /Parque Olímp. Wifi
-22.963516,-43.178112,450.0,[REF:53]Sala e quarto para temporada em Copacabana
-23.00401,-43.30803,1964.0,Rooftop com vista deslumbrante
-22.964075,-43.402103,180.0,GN HOUSE - LAZER/NEGÓCIO
-22.91774,-43.23867,466.0,Apartamento completo em Vila Isabel
-22.98415,-43.22458,455.0,Loft do arquiteto Leblon
-22.92454,-43.17397,151.0,Apartamento Aconchegante na Praia do Flamengo =)
-22.979275,-43.41552,443.0,Apartamento aconchegante
-22.910192,-43.172997,343.0,Apartamento Santa Luzia:aconchego no Centro do Rio
-22.985678,-43.20385,709.0,Flat no melhor ponto de Ipanema
-22.969492,-43.184433,343.0,"Copacabana Praia, Siqueira"
-22.92653,-43.2287,213.0,Quarto - Tijuca - Próximo metrô!
-22.984475982883787,-43.1997889917276,600.0,"Ipanema, ar, Wifi, piscina, vaga"
-22.915087,-43.178928,155.0,Quarto em apartamento charmosinho na Lapa
-22.96617,-43.19053,400.0,"2,5 Zimmerwohnung an der Copacabana Rio de Janeiro"
-22.9763,-43.41519,250.0,Loft em Jacarepaguá
-22.96795,-43.38873,183.0,Suíte Próximo ao Parque Olímpico e Jeunesse Arena
-23.02167,-43.45167,412.0,Apartamento encantador na Praia do Recreio.
-22.933931,-43.17712,343.0,"Apartamento espaçoso no Flamengo, perto do metrô"
-22.97191,-43.38944,598.0,Apartamento Barra da Tijuca frente ao Rock in Rio
-22.965008,-43.333786,450.0,Quartinho super aconchegante em Jacarepaguá
-22.83333,-43.39845,100.0,Flat Privado Espaçoso
-22.96663,-43.18353,120.0,Quarto Privativo 4 min da Praia de Copacabana
-22.96578,-43.40132,120.0,Quarto compartilhado Rock in rio
-23.00962,-43.36862,455.0,Apartamento Boutique de Cinema em Frente ao Mar
-23.010279,-43.365223,379.0,Apartamento frente à praia da Barra da Tijuca
-22.97022,-43.38487,343.0,Condominio Rio 2 ao lado Shopping Metropolitano
-22.957355,-43.196384,351.0,Apto inteiro/Botafogo. Perto do CASV (Visto EUA).
-22.94493,-43.18302,254.0,Melhor oportunidade em Botafogo
-22.98027,-43.19022,360.0,"""Twin 3"" Copa Posto 5"
-22.96976,-43.38778,171.0,Suíte Verano Stay - Rio 2
